"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","name"
"GO:0005769","GO:0005769","early endosome","51/1406","423/19518",0.000205018153112252,0.00245167541430068,0.00191979717936254,"7018/6653/4642/9101/8723/26060/2060/387680/337/3064/79874/28988/10043/1992/255738/2647/23163/6272/26088/54520/3996/25930/30844/5371/57617/150684/51160/27183/5663/55198/23250/23295/10617/7251/63894/51009/302/23355/80700/55300/5595/10079/51652/9765/51375/4952/666/8301/27072/4891/79803",51,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005765","GO:0005765","lysosomal membrane","50/1406","415/19518",0.000239563965470746,0.00275019432360416,0.00215355396328439,"79026/290/1601/10970/79888/57521/114990/8904/2475/6396/1356/5167/2548/6836/57132/10043/408/255738/128866/2647/6272/138050/23557/57707/5025/4646/51092/309/118426/9342/29082/57617/9725/25978/100506658/5663/23250/23339/535/302/9043/80700/91782/528/729991/51652/54785/27072/4891/79803",50,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0098852","GO:0098852","lytic vacuole membrane","50/1406","415/19518",0.000239563965470746,0.00275019432360416,0.00215355396328439,"79026/290/1601/10970/79888/57521/114990/8904/2475/6396/1356/5167/2548/6836/57132/10043/408/255738/128866/2647/6272/138050/23557/57707/5025/4646/51092/309/118426/9342/29082/57617/9725/25978/100506658/5663/23250/23339/535/302/9043/80700/91782/528/729991/51652/54785/27072/4891/79803",50,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0044753","GO:0044753","amphisome","6/1406","14/19518",0.000250669218289966,0.00282125747644001,0.00220920033456791,"57132/128866/29082/25978/91782/51652",6,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0008303","GO:0008303","caspase complex","5/1406","10/19518",0.000357112767072955,0.00394197554422839,0.00308678444413263,"823/826/94005/824/8733",5,"Downres_DEq_MS_X1H_vs_X3H"
"GO:1904724","GO:1904724","tertiary granule lumen","12/1406","55/19518",0.000448005070815861,0.00485197944619442,0.00379936773065288,"4048/1512/1476/79792/3417/8836/226/56954/28988/3240/23191/5777",12,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005903","GO:0005903","brush border","18/1406","105/19518",0.000479975042580873,0.00505028390621274,0.00395465106904977,"4547/7429/51474/5174/4642/1192/81693/65010/7430/10227/5357/4643/4641/6514/8435/2348/5824/4891",18,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005793","GO:0005793","endoplasmic reticulum-Golgi intermediate compartment","21/1406","132/19518",0.000483912220978573,0.00505028390621274,0.00395465106904977,"290/10841/9798/64841/9554/11196/57222/6836/22820/10897/90411/6890/10652/128637/26958/6811/11018/2348/1604/10945/11079",21,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005643","GO:0005643","nuclear pore","17/1406","97/19518",0.00052383802693998,0.0053693397761348,0.0042044894267551,"23225/9961/6396/1984/3843/57132/128866/5902/8498/29082/25978/3267/27183/9525/91782/51652/10204",17,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0030137","GO:0030137","COPI-coated vesicle","7/1406","22/19518",0.000645401495475497,0.00649930628777079,0.0050893155783571,"22818/22820/372/26958/11015/10945/55690",7,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0070820","GO:0070820","tertiary granule","24/1406","164/19518",0.000698160822502126,0.00690938469165897,0.00541042960450831,"1832/3958/4048/1512/1476/79792/5269/634/3417/8836/226/56954/2548/28988/3240/138050/23191/51143/9725/23250/5777/535/1604/84443",24,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005912","GO:0005912","adherens junction","26/1406","185/19518",0.000797567970786731,0.00769440576720207,0.00602514443901574,"1500/10397/999/11187/7414/1832/5318/2319/1495/11315/7430/634/6282/9124/1000/85456/83692/64236/84962/29766/3996/1824/4643/5796/4301/302",26,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005875","GO:0005875","microtubule associated complex","23/1406","156/19518",0.000804293285770251,0.00769440576720207,0.00602514443901574,"57698/10540/4134/55201/8723/1781/10013/8682/2339/10749/23386/5829/23637/51143/1783/83658/55860/2342/6993/10671/84516/23095/11104",23,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005774","GO:0005774","vacuolar membrane","52/1406","460/19518",0.00082675215983944,0.00777960229094818,0.00609185801986956,"79026/290/1601/10970/79888/57521/114990/8904/2475/6396/1356/5167/2548/6836/57132/10043/408/255738/128866/2647/6272/138050/23557/57707/5025/4646/51092/309/118426/9342/9296/29082/57617/9725/25978/100506658/27183/5663/23250/23339/535/302/9043/80700/91782/528/729991/51652/54785/27072/4891/79803",52,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005771","GO:0005771","multivesicular body","13/1406","67/19518",0.000866009463937499,0.00793144080971538,0.00621075596139458,"6653/5573/1512/10013/57132/128866/51534/29082/25978/7251/91782/1514/51652",13,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005868","GO:0005868","cytoplasmic dynein complex","7/1406","23/19518",0.000870523991310224,0.00793144080971538,0.00621075596139458,"8723/1781/23386/51143/1783/83658/6993",7,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0030134","GO:0030134","COPII-coated ER to Golgi transport vesicle","16/1406","93/19518",0.000929730718027301,0.00833852237730736,0.00652952329930358,"22872/9554/6396/11196/57222/9919/9871/10897/255738/90411/56681/6811/81555/11018/2348/10427",16,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0031528","GO:0031528","microvillus membrane","8/1406","30/19518",0.000992802410287961,0.00863902263968344,0.00676483159204993,"4547/1800/5174/81693/7430/634/6533/768",8,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005845","GO:0005845","mRNA cap binding complex","5/1406","12/19518",0.000993337097942695,0.00863902263968344,0.00676483159204993,"2332/23191/9470/27161/83640",5,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0008287","GO:0008287","protein serine/threonine phosphatase complex","11/1406","52/19518",0.00100871777327907,0.00864185077406252,0.00676704617737886,"5524/9989/57223/55671/151987/5528/5531/5525/90673/8036/5534",11,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0005902","GO:0005902","microvillus","16/1406","94/19518",0.00104696778429707,0.00883763982627233,0.00692035981261376,"4547/7429/1800/5174/4642/10809/51741/81693/7430/634/25932/4643/4641/6533/60412/768",16,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0030663","GO:0030663","COPI-coated vesicle membrane","6/1406","18/19518",0.00120631598637692,0.0100351503794254,0.00785807667708538,"22818/22820/372/26958/11015/10945",6,"Downres_DEq_MS_X1H_vs_X3H"
"GO:1903293","GO:1903293","phosphatase complex","11/1406","54/19518",0.00140030682076758,0.0114825159302941,0.00899144379650761,"5524/9989/57223/55671/151987/5528/5531/5525/90673/8036/5534",11,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0000145","GO:0000145","exocyst","5/1406","13/19518",0.00151884142556451,0.0121085413649171,0.00948165626777847,"23265/10640/60412/149371/54536",5,"Downres_DEq_MS_X1H_vs_X3H"
"GO:0034518","GO:0034518","RNA cap binding complex","5/1406","13/19518",0.00151884142556451,0.0121085413649171,0.00948165626777847,"2332/23191/9470/27161/83640",5,"Downres_DEq_MS_X1H_vs_X3H"
